,RawScore,ScoreAfterProp
ANKS1B,0.0348453221540904,0.016205347587153956
ITGA3,0.0192375947928099,0.023004286815886496
TET3,0.0190089664821148,0.009517682728492748
IL4R,0.0145228612671032,0.0105299252908224
FASN,0.0276611765654058,0.028732422417829646
SLC39A6,0.0174758070172186,0.009580687183649121
AP3B1,0.0171190754249261,0.028861864689403365
DOPEY2,0.0325917141793679,0.011384004360699059
DUSP26,0.0086880776716811,0.005864249663581074
TACC2,0.0465372401927089,0.01743067379376042
WDR36,0.0177791244156653,0.01693312561050713
BIRC8,0.011584821161409,0.011147053725490746
ZNF646,0.0254234070271324,0.009009547404661259
LAMA5,0.0467839814008956,0.03716333805021252
ZNF667,0.0207555154229365,0.01855864364232029
ARHGAP9,0.0138329080186879,0.013890977981076136
GPR133,0.031443031515911,0.012449313268044418
PNPLA8,0.0123919421878695,0.0064526028015410835
SPACA1,0.0092347717839065,0.00792197490175971
INTS6,0.0097949062960527,0.008843349839321255
CNTN6,0.0503177651200781,0.023478877576900974
ABCA13,0.1137252693658489,0.039041599792409516
STRA6,0.0130542917462617,0.010278612070058386
KLHDC7A,0.0204845018999617,0.006931324979140572
PLEKHA6,0.0265200092339988,0.010413604656383394
KSR1,0.0128685789000185,0.03554960317110743
CHD1L,0.0120897897180013,0.021554392891080996
FAM120A,0.0131171834062594,0.009889193755836904
PLA2G4C,0.0128928698117788,0.010338881879357891
MCF2L2,0.0258600678637778,0.010373074741232929
ENKUR,0.0047959271435108,0.0075120367041431185
NARS,0.0075237301727914,0.008629076268455188
GOPC,0.0057441663615819,0.030497857558554508
CD40,0.0066653022878058,0.01999661023627542
CRISPLD1,0.0183112679445305,0.006343210067968201
COL18A1,0.0239708538791119,0.022026571055310737
DENND3,0.0231547079241144,0.01021303609260852
TNS1,0.0330630352447603,0.017569816931543712
SVIL,0.0349453003589326,0.02018262772606745
CGGBP1,0.0021959717018599,0.001531027116883987
ZNF446,0.0067094431454784,0.006996392063642928
ATOH8,0.0028475654189598,0.0018654395313373075
SIRT7,0.006671619560145,0.04014868260053791
PALMD,0.0103673333882266,0.003665391265889162
GNL2,0.0113233901861077,0.016402630560751395
FAH,0.0081772619750263,0.008867573457745154
PELP1,0.0116045463757033,0.011176574289803905
BSX,0.0074353952628515,0.011295671497234677
CILP2,0.0247576682555543,0.009388784177718393
RGS6,0.0152268613848766,0.01037746987939155
KIAA1522,0.0140608745255267,0.004980328521454206
TG,0.0780755894443936,0.029765381037716677
AOC3,0.0104477691732454,0.00629092955528031
MYRF,0.0168373243057851,0.005845199636271467
REG1A,0.0149740167417545,0.006143842861840436
HIVEP2,0.03526735425004,0.012028212503215847
SMUG1,0.004965228614828,0.004146991271916841
POGK,0.0117344650494962,0.003892554675319194
TBX21,0.0111300625319095,0.008878204820132097
KDM2A,0.0141442873855451,0.02160755028524318
TUT1,0.0118826101035595,0.009977527200149489
ZNF451,0.0215492312004694,0.008821809363243914
FCRLB,0.0094697437311435,0.0038935031324626775
OPLAH,0.0099442409202774,0.006377441098531939
LPIN3,0.0118613347808281,0.011306313145439343
COL14A1,0.0562986235055102,0.028912947438892132
ARHGAP4,0.0117377942343768,0.010868570827037202
PABPC1L,0.0084163771986965,0.013348273279595672
SLAMF1,0.0097529092940153,0.006429260692583936
ASXL1,0.0302426444597433,0.014932315401314625
PIWIL4,0.0151875857602422,0.01453798448535411
ETS2,0.0114102747921808,0.008844773961873572
WDR25,0.0068919845810528,0.019003954661345347
PKN3,0.0135666457053131,0.014996200119519045
CARHSP1,0.0021955036530288,0.00583107776168435
SPATA20,0.0114747182061226,0.0066806382553867266
CDH7,0.0420304856530246,0.022313801535847312
PNPLA6,0.0164700058193677,0.013098581546827859
MICAL3,0.0236553665397628,0.019563124587976245
OR9I1,0.0123476501575511,0.009822691591307218
TCF7L1,0.0086579997009374,0.01651093185417005
ABCD4,0.0103433808066041,0.011984030046790745
DSPP,0.018934878400801,0.007811729070432586
FCGBP,0.0463161371475714,0.01668201230216286
LMNB2,0.0070612240808445,0.01367223811153364
ENTPD4,0.0104321155098713,0.007749667085944108
SIGMAR1,0.0045397485518035,0.013028367180088679
USO1,0.0079900373031372,0.02555140643043416
CACNA1E,0.0934436591411052,0.04294711646703468
AIM1,0.0326755496764269,0.010969555293588246
LPAR5,0.0064212420498814,0.0054602090420499474
ZDHHC4,0.0078146328467498,0.002818788561663017
CA12,0.0068313720666058,0.0039961690693142825
IGSF22,0.0219673906056406,0.011071578321226697
GPR132,0.0091372885855318,0.006549298108980795
TRPC7,0.03200474133753,0.02440788536295374
GPR4,0.0109169200669463,0.006085631484819506
FRS3,0.0122631017258545,0.015315903447441843
IRAK1BP1,0.0049936630706664,0.0018079964737834488
RNF43,0.0183888389929197,0.012355677405209447
SLC52A3,0.0105569927256146,0.004877231657695583
OR6S1,0.0100109181929554,0.009099482939045729
UPP1,0.0065144553445359,0.008698038058913848
CYP4X1,0.011027448352475,0.0052403642110699115
FTSJ1,0.004623915563233,0.009989871231129833
CSMD1,0.1412885755800455,0.04450519865691547
ITPR3,0.0459530168907884,0.046088040643328776
GTPBP1,0.0089691608971341,0.010114526657894569
VPS52,0.0114739216052998,0.01013485784728267
TPO,0.0504756659599142,0.019024184520855848
HEATR5B,0.0321854696037412,0.01163929591278619
UNC93A,0.0124487490282583,0.005060606173813665
FRY,0.0451694230713449,0.015850026694265825
ADCY10,0.0309650916355795,0.016792460345373877
MRPL53,0.0052584645866349,0.007815983188396713
PTPN22,0.0158849689340939,0.012517335514403297
TRAFD1,0.009025940655209,0.004436683950338962
ARAP3,0.0229735641186261,0.012178535010225939
HAPLN4,0.0116612619563168,0.0038103803451390575
ASH1L,0.0492916921059006,0.025646132630789773
LST1,0.0023597866664042,0.001160664578757849
SDCCAG3,0.0050623957075234,0.00650188684733284
RC3H2,0.0140900108883536,0.03237507981090857
ACSF3,0.0084370524527486,0.013071992774610235
LRIT1,0.0139765943317573,0.01898688435466953
SYNJ1,0.0230725252350214,0.0199797979318666
PNPLA2,0.0055616802633963,0.009864296891568824
SLC12A7,0.01851793345806,0.01126108496942332
ABCA4,0.0491543413230099,0.022976862916995643
TICRR,0.027257481917325,0.009739064922441844
CARKD,0.0063957989930747,0.0033507131562650182
SLC25A39,0.0063588205917904,0.0023124383601277436
ZBTB20,0.0242824522047695,0.010791141234851075
TDRD9,0.0123509098885019,0.017342923583717113
DHCR7,0.0106029479121366,0.01009514163150627
PPP6R2,0.0145050424543586,0.008529383216790906
LRRC28,0.0053740521865259,0.007945962579365078
ZC3H4,0.0226552523929528,0.013930234713038142
IGF1R,0.0282155842964042,0.03276592878456659
SOX21,0.0024834151549977,0.005959710566036383
PRODH2,0.0148935600242955,0.006282378564381749
VWF,0.050427809940164,0.03778673594459765
YIF1A,0.003867468363247,0.006206332988398925
DHX34,0.0165516107307175,0.01776677763718195
MYOM3,0.0346536135119167,0.011546777370655478
KRI1,0.0129555136245218,0.008117465815451436
SEMA4F,0.0190367635473901,0.009339424900060796
PPP1R3F,0.0139232247034247,0.008498833490541213
ANKRD13A,0.0063759641950526,0.0031969377989230323
MYL2,0.005454978364554,0.0235842621805221
SOX13,0.0078473688582978,0.006452299191912311
WDR20,0.0063484067058962,0.015204504603030862
RSBN1L,0.0111071180362463,0.005040180490453417
SETDB1,0.0250387592117808,0.02523953206487982
GRM2,0.0218038983691277,0.012272570704540495
NPHP1,0.0108372699624236,0.008178882586452087
FBXO36,0.0034752053499165,0.0013088514110308571
CYP11B1,0.0185388540671046,0.01082753709585247
RPL7L1,0.0017004135925607,0.016694765665787585
MYO3A,0.0556950931837522,0.045341628534847245
PPA2,0.0047396355507021,0.01287050401612957
MPL,0.0103815729258763,0.005987739819735291
SULT2B1,0.0069121432439374,0.005807482136971815
EVPL,0.0378080064710031,0.02720558953295211
SCEL,0.0166959695687766,0.00878981135096827
PCDH12,0.0198982938905438,0.010578360977275023
CPSF7,0.0102814160058157,0.01295898546000518
PDZD3,0.0073220518890806,0.009691972650442075
SLC4A5,0.0244328245196818,0.010602808587359604
ZNF442,0.0115747252558477,0.004863327094288841
RANBP3L,0.0125745427982331,0.007201596441757149
ATG4A,0.0082846062567727,0.006603321041346734
HECTD1,0.0320756317212048,0.023730232725085253
R3HDML,0.0108550895429438,0.003950009597360543
AGO2,0.0157267462738067,0.055768784816854045
CACFD1,0.0028678204908564,0.0012098218959266812
UBR5,0.0461726458313207,0.036530598486362094
ST6GAL2,0.0391228363231088,0.014565574208756676
TUFT1,0.0068614896397362,0.0030642460194838924
ADAMTSL1,0.0384495734715627,0.021135517695246738
ZNF701,0.0046009419933643,0.002702483046863182
TIAM2,0.0359341957271828,0.025828242155328633
RELT,0.0076879102943778,0.0036984536506064003
AGTR2,0.0100462179008131,0.008953816724325412
SALL4,0.0322620205315175,0.021859901318586193
PHLDB3,0.0092316750217338,0.0035244972009915417
GRHL2,0.0131828822295866,0.009027955302407274
SLC35B1,0.0047704295054413,0.0017625540384237843
GRID1,0.0457718223908223,0.019644244814067516
C2CD2L,0.0078469841873729,0.003181030622227872
CAPN1,0.0100403672798218,0.01987027858292103
C6orf89,0.0058200108926247,0.0021968308103739584
HUNK,0.0153449142686456,0.011071384745347522
ZNF692,0.0065308686460513,0.004235415703687342
ADAMTS10,0.0265255853813053,0.014338910724765352
NDUFS2,0.006273525609322,0.011398175012653451
INMT,0.0077540757585795,0.0050140595839928935
VPS16,0.0153501791546508,0.013548334001915014
EVL,0.0057480024850738,0.014703160812945457
RDH16,0.0070974919585488,0.006716010449771299
ZNF772,0.0067868082228241,0.0035101019658519902
HTR3E,0.012526300916188,0.005934840711147086
FOXA3,0.0074608884011093,0.008274953460980405
MEGF8,0.0375551982360079,0.012525625645576416
RGS12,0.0229634153305168,0.01181941981522928
PLCG2,0.0284928775909047,0.035307215374285196
ZIC4,0.0235493399855557,0.00795545671109192
PANK1,0.0069300302521696,0.006214518723631698
SMARCA4,0.0605379029308902,0.06349037082706287
SEPT9,0.0071194169298428,0.008375715401155628
MOCS3,0.0136802453614664,0.0102988811349853
SSTR2,0.0074476138382421,0.006463699708492192
RNF213,0.0610257360315572,0.02384562728224373
PNPLA1,0.0090650029056011,0.003638386939215638
SMOC1,0.0123013654628881,0.006159673429713605
FOXN2,0.0064201837364408,0.0034919728119195206
CD207,0.0121869370822711,0.006359301365856792
GOLGA7B,0.0024052051167909,0.0018213670246509863
CLEC14A,0.0205710308088339,0.00953806685742937
HCFC1,0.0325389611647063,0.028151813297259836
PDIA4,0.0108983585310295,0.015139437313674868
OTOF,0.0491178715249999,0.020357598384629888
EDNRB,0.0223276129996931,0.011640777083952395
TSPAN18,0.0062084063302809,0.004439940373661232
PHKA1,0.0216247201057155,0.010781777210034219
PRDM16,0.0280561997218678,0.012975272706668211
IDE,0.0177767827771875,0.01641837525401383
FAM167A,0.0055529295159694,0.003043290360008766
ST3GAL4,0.0071997169593252,0.015322989714344263
ANKS1A,0.015791443311828,0.010571810785830773
ESRP2,0.0090408080408986,0.0064831269689997395
NAF1,0.0098349349786977,0.0073848176793611855
RCOR3,0.0085391591972557,0.013967994663495733
COL4A6,0.0406888901936276,0.026136693312646404
DNAH2,0.0836284931630282,0.03398712500918419
ING1,0.008877836638842,0.011653778208075408
YARS,0.0054481444821853,0.009182237694426311
HIST1H4C,0.0065440821233942,0.028897663388620747
CSMD3,0.2326790897468295,0.07281685209608714
FPR2,0.0193210432604509,0.01685366512061503
EIF4H,0.0025660012206734,0.017065120996628748
ATR,0.0444380617324253,0.046448977395078875
SNTG2,0.0259429033648039,0.011852965517099483
ALS2,0.0245193831056507,0.01669683349162749
CNNM2,0.015116324212402,0.0066870830402891756
KIDINS220,0.02391983445753,0.017239573049654122
IQGAP1,0.025932109399121,0.057076473189118786
KLHL25,0.0140943659893625,0.010011619298977226
ACR,0.0025521152154139,0.0037741382590490554
CARD11,0.043903021616514,0.023683771280347023
PLOD1,0.0114476276883042,0.018492076809356287
KIAA1279,0.0083355073982566,0.006928928810149634
EXOC5,0.0051969214380937,0.016607492413916708
COL6A6,0.0704393129529423,0.030964075044101685
ALB,0.0196365000598692,0.04549947804134817
PNLIP,0.0195656096353017,0.014884068141909457
SLC22A4,0.0084373540992157,0.010055940735171078
EHD2,0.0110291428020649,0.007774141242286967
C1orf127,0.0131023151516144,0.00414763252484181
WDFY3,0.0577212848229549,0.05061627175005145
C5orf34,0.0099987899001559,0.0034024340189155763
ZCCHC2,0.0116654619626781,0.011701031741271437
CCDC102B,0.0172911289394561,0.007038754185773964
PPP1R9A,0.0305010038306847,0.02922427890926993
SULT1C2,0.0087107904951767,0.0049803349547898335
BBS9,0.0230125112585677,0.01219078671059079
PGK2,0.0205603093274454,0.017482259569626
FAXDC2,0.0037551579979241,0.004115004339530678
ZNF555,0.0127228089977918,0.005528927014885984
TLE1,0.0121179122925584,0.025403732067490543
CDCA2,0.0172955295820938,0.006762139234552292
DYNC1LI2,0.0071857920999332,0.02303312961791237
FBN2,0.0881348496904061,0.040363520328766535
MAGEB6,0.0193703917075353,0.007853459745336909
MIA3,0.0313174584348922,0.022543000965877285
KMT2D,0.1141625327595785,0.05316859061833028
PIK3R1,0.0656349323210412,0.09384324997306663
FGFR1OP2,0.0020277727557157,0.007369549946577523
AVP,0.0026695529447772,0.015876325812787417
HSD17B4,0.0144438712827065,0.015948780360089468
JPH3,0.0150823020543054,0.006433434607709175
COG7,0.0122134686260938,0.014220769046199205
CTDNEP1,0.0042163479049887,0.00989001207651898
RAB41,0.0044619124824542,0.014553030898497424
CDC123,0.00616030985517,0.002646739689808989
COQ5,0.00614042678288,0.006339153963725688
RAD51,0.0049540652705004,0.02930989179948706
OR8S1,0.0127453787604737,0.00994578691042965
MAPK13,0.0069092240567571,0.02807602762613797
BRWD3,0.0382074646911027,0.022420031728594324
HIST1H3H,0.0063141161151748,0.020490378338653303
ZNF804B,0.0676155528488597,0.022033796549618085
NEUROD1,0.0141690961278643,0.010294334191988906
DCLK2,0.0149964373586544,0.01088371352389654
USP51,0.0154404040444652,0.010895081047494377
PAAF1,0.0080886869223086,0.016763199796851445
MYBPC1,0.0238466557313731,0.011324023829053807
INHA,0.006756916178448,0.006135349652878434
BCAS4,0.0028759568586985,0.0027105441319549774
C21orf59,0.003998107817642,0.004244275546910041
SART1,0.008269876617965,0.02078869170822727
WEE1,0.0077815659502522,0.011805391516562935
NAA35,0.0084931563283851,0.006733405383946567
MZF1,0.0075502222145287,0.0045647515346488605
PAQR5,0.0062864292889294,0.002792610340128304
MUT,0.0140918309613061,0.007930160252365785
NFKBIZ,0.0117475535074029,0.007550136353849127
JAKMIP1,0.0306312924843616,0.010538292877299463
ACTR1B,0.0070814196124817,0.03394162451580943
EPHB3,0.0213319595552367,0.01895869396781473
LUC7L2,0.0101281015857573,0.007372678260708042
PTPRZ1,0.0598783261286085,0.029921365873928654
TBC1D8B,0.0253356128119359,0.013070180892371514
KIF1B,0.0358970059923537,0.02771362220771084
NDST1,0.0154015939286255,0.008703140423252105
NECAP1,0.0052459552134822,0.008480625339428421
TRMT13,0.0120505289118546,0.004987390606383621
DSE,0.0175600628931756,0.008400565606298151
CCDC173,0.0081549496811186,0.0032965372133052537
OR8K1,0.0177737701325949,0.01150205275622351
CDK5R1,0.004022196223764,0.013724962622668061
RGS9,0.0187974597369236,0.014535456881548656
HOOK3,0.0114261683400642,0.006727111181174368
GDF6,0.0122128968118391,0.006234004803674618
MMP13,0.0140930165344181,0.011349963365430295
TET2,0.0342264688048825,0.020530147921255012
COL4A3,0.0312539570023943,0.021397762205795787
MAGEA11,0.0146594148337282,0.010860817511024152
DUSP6,0.0092728179392199,0.015056764881476501
CTHRC1,0.0043986906083294,0.0021820793321205892
GALK2,0.0058418946659294,0.0038699981966507013
POGZ,0.0203621135346928,0.01167897966300806
CMTR2,0.0143758420095403,0.0050677467634266
THSD7A,0.0507676137558411,0.023174554897911592
XPO6,0.0154817547368689,0.012473988842256867
ABHD2,0.0082908949605332,0.002834550311526881
BPTF,0.0330890107170726,0.04875184981519896
DHX29,0.0157297618146087,0.01943003380903605
TP53BP2,0.0167680333485876,0.016731209586269
SDK1,0.0750365929523779,0.02931714134271443
NHS,0.0324837546136147,0.012547103827021781
PARN,0.0080764354041799,0.009144911115719025
TNMD,0.0061371507393828,0.0023086842138431234
GZMA,0.0104521681987536,0.004476771175542677
CFH,0.0390068623272477,0.017519681817309576
ULK1,0.0167405629812568,0.01868124191339339
CDH18,0.0589811112780822,0.02660382719413643
SPERT,0.0107207577405314,0.006122816541589917
CD53,0.0071352336594595,0.005637926968572019
LRIG1,0.019116163864342,0.016036740856440603
STAB1,0.0378587868054391,0.017434315996310276
KLK15,0.01387412717032,0.0051959201357577285
FLG,0.1220640145875935,0.04448362706342075
TRPS1,0.0473680231146492,0.02308209650690921
KLRG2,0.0052187825844061,0.002908088634427446
ATF6B,0.0114467409388805,0.00688120976728164
ZNF530,0.0103149615466428,0.004553779350931571
MECP2,0.0089955375331214,0.018491081383530193
GPNMB,0.018075037871369,0.007681469900688828
XYLT1,0.0296209793593505,0.013388457128020132
FAM204A,0.0045838490495602,0.002772662389363585
NANS,0.005306696628755,0.007093795680683441
RAB13,0.0020389543885178,0.01923406223178047
GRIN2B,0.0677981441584985,0.04764399197489459
CDH22,0.0222868770250033,0.013392193763714961
SYCE1,0.0080389661879551,0.007057646720153617
ITGAX,0.0352807041305444,0.02072613724792962
SYT16,0.0221949229009146,0.009787814411178191
TMEM132D,0.0696274533031291,0.021745014353892967
HYAL1,0.0053325542913542,0.006873843696736622
TMEM79,0.0057873416691552,0.003754217872616106
LPPR5,0.0108389613790184,0.0038956542282809186
CTNNA3,0.0391742933719987,0.029691087719337216
HEMGN,0.0080558435162948,0.004252915341021883
ARID1B,0.0403076473865349,0.024037841078897584
NDUFA10,0.0048245661179338,0.010205035682770359
MRGPRX2,0.0112089671692698,0.0043073836910349945
NSMAF,0.0129505194833213,0.008323829565092162
CHM,0.0104186452466008,0.016605052113182507
HID1,0.0112471322304061,0.0068063186271279386
CLIP1,0.0258646022751157,0.02782543995011181
PIK3C2G,0.0346603989294949,0.03017277438244822
KLK8,0.0087698894263098,0.005426969331960137
GTPBP10,0.0057383018239012,0.004209060358666744
UNC5D,0.0485910451050392,0.0196908906379909
CEP250,0.0294560748531539,0.0154960746162991
ETV1,0.0145838070684904,0.007599939810723198
NARS2,0.0085288329045151,0.006802376529070139
IL12A,0.0042999206178568,0.005016990607714409
KIAA2022,0.05395177402916,0.01694654717210621
CASC4,0.0062241644178863,0.0037385931583296863
EXOC3L4,0.0074687769494953,0.007455240212380263
NPBWR1,0.0099020609150241,0.005995981362648844
